Probability_0,Probability_1,Probability_2
6.745367949439025e-13,0.9422308101328286,0.05776918986649693
1.7981745041256663e-07,2.0250972389618002e-06,0.9999977950853107
1.7058526890405253e-05,1.7396711781215467e-08,0.9999829240763979
1.6403841691412579e-25,0.9999999999237978,7.620211121851976e-11
3.879451323315731e-16,0.9999505936341379,4.940636586181e-05
0.999999999976571,9.339446095608224e-42,2.3429088951247326e-11
4.481316162909347e-28,0.9999999999958291,4.1708156463542735e-12
3.975874030017952e-12,0.990783334195673,0.009216665800351225
1.227042974335877e-09,0.7166645707756237,0.28333542799733336
5.9604539989226145e-05,4.6274494706599287e-10,0.9999403949972658
0.9999999732828548,1.8225307307430063e-34,2.671714506328296e-08
3.189483635304938e-10,0.8506842429203954,0.14931575676065623
0.9999999868752778,7.80189229512918e-35,1.3124722155771654e-08
0.9999999999974776,5.468396397817986e-44,2.5223337279400087e-12
8.837476642719384e-37,1.0,1.768717352998412e-17
1.9026772093442614e-10,0.9382002614782345,0.06179973833149781
0.9999723290972061,6.854944348678684e-28,2.7670902793939267e-05
0.00025935491663722673,3.233486017306056e-10,0.9997406447600141
8.015872921820823e-29,0.9999999999989202,1.0797348738346755e-12
0.9999999999846911,3.703116849542501e-42,1.5308807396858077e-11
0.0005063256616951229,2.7919913778264003e-10,0.9994936740591057
1.976022250605509e-29,0.9999999999994065,5.935825522322514e-13
2.953723265990289e-18,0.9999988862108231,1.1137891769678945e-06
0.9998206307985525,8.36800730758446e-25,0.0001793692014475814
0.9999999863034565,1.6693551751582063e-34,1.3696543402041945e-08
1.9292292417210422e-19,0.9999996953014383,3.046985617734624e-07
3.703448099259473e-20,0.9999996841037088,3.1589629133258416e-07
6.945816339548935e-35,0.9999999999999993,6.257509267375778e-16
0.9999999999805858,5.223697449361839e-43,1.941419059459668e-11
0.999999999929321,1.1325661655341202e-41,7.067893200139814e-11
6.271059298373403e-29,0.999999999998546,1.4539873007445777e-12
4.873396430018893e-07,1.300313095148768e-06,0.9999982123472617
9.008144142118404e-10,0.1779438628863044,0.8220561362128812
3.5447305539926086e-33,0.9999999999999944,5.578064943367898e-15
0.9999999999996803,2.5077644327703903e-47,3.196408123186991e-13
0.999999999999265,2.080875433053307e-46,7.3496844714933e-13
0.9999999922564137,3.894114497736456e-36,7.743586362450083e-09
7.39093401436396e-06,2.767022757066664e-09,0.9999926062989629
0.9927214875723677,2.250176419496557e-21,0.0072785124276323705
1.0900935554327605e-08,7.817749497487946e-05,0.9999218116040894
0.9999999999022806,5.77278222009363e-41,9.771945903368585e-11
0.9999962927688527,1.3463802264087009e-30,3.707231147182782e-06
2.079425719982782e-18,0.9999991795144161,8.204855840209501e-07
4.4550768261071415e-32,0.9999999999999842,1.585720694172868e-14
4.87147823201481e-24,0.9999999992947524,7.052477194094419e-10
1.039121518004563e-06,0.005898636621638539,0.9941003242568436
0.9999999999985008,1.5108796960580528e-45,1.4992652706281348e-12
2.224351943083984e-30,0.9999999999998277,1.7237990051947597e-13
1.9117356842093936e-10,0.07259789436403034,0.927402105444796
0.002609754641083667,5.032562969524344e-11,0.9973902453085908
0.0002062409552354195,3.7623876692173926e-10,0.9997937586685259
9.553671139532487e-16,0.9999244258039914,7.557419600753917e-05
2.2590039119109603e-24,0.9999999997024629,2.9753718126000896e-10
0.999999999997341,6.169396322639047e-44,2.658996027051098e-12
8.945270884177863e-30,0.9999999999997666,2.3336197617375556e-13
1.7459004821746175e-17,0.9999345683835735,6.543161642637513e-05
0.9999991643917346,4.639888883499715e-31,8.35608265383262e-07
0.9854328403490532,1.3613698678338868e-20,0.014567159650946834
0.999999999999813,1.0104702930363609e-47,1.8701602298748767e-13
3.1656518085771207e-24,0.9999999553006371,4.4699362859079236e-08
0.9998813377023763,4.081639215777493e-25,0.0001186622976236909
0.001234725997378235,1.4302140536832743e-11,0.9987652739883196
0.9999999999763494,4.440856920185682e-42,2.365064044766272e-11
4.683477490718571e-10,0.8516083115985194,0.14839168793313287
4.601353447696408e-18,0.9999982835538507,1.7164461494366377e-06
5.850817907596082e-09,0.0005088590148674316,0.9994911351343148
0.993407581913958,1.5227005890232826e-21,0.006592418086042005
0.9999996755819154,5.334126604921656e-32,3.2441808467590866e-07
0.9999992133600062,5.032030982909083e-31,7.866399937394202e-07
6.40297730858341e-13,0.9966708267713298,0.0033291732280299564
2.929232770338588e-05,1.3290818159447732e-08,0.9999706943814785
0.0005129281658834178,5.031650203700653e-11,0.9994870717838
0.9999980776614014,2.8702930195792177e-30,1.922338598699379e-06
5.484619743250364e-27,0.9999999999784077,2.159228097121463e-11
2.889836490980856e-25,0.9999999945164706,5.483529282711259e-09
0.0005581491779335325,2.1707818811327308e-11,0.9994418508003586
0.9998627365008802,1.1221117603619384e-26,0.0001372634991197943
1.0695129180564408e-05,7.778383462904002e-08,0.9999892270869848
1.2446911191992056e-07,1.3968936374841452e-06,0.9999984786372507
1.740996051636212e-05,3.6372156962389676e-09,0.9999825864022679
0.9928752268281132,1.8881147615161925e-21,0.007124773171886785
7.098491486984017e-20,0.9999998410197355,1.5898026451797326e-07
0.9999928511802363,7.241389172637251e-29,7.1488197637202345e-06
0.9999724063532857,5.201788827609219e-27,2.759364671426542e-05
0.9999998357597132,6.883256492305013e-33,1.6424028682784786e-07
1.2782859713263191e-24,0.9999999995927895,4.072104788286606e-10
4.958661408985023e-31,0.9999999999999332,6.685485981472077e-14
0.0006286489263131838,5.463114423234024e-11,0.9993713510190556
7.450850230462256e-26,0.999999998232955,1.7670449806652418e-09
8.73981997374637e-05,4.6528317725168117e-10,0.9999126013349794
0.9999999999999072,1.3043942764196216e-48,9.27048479525906e-14
6.372629441761742e-07,3.3218630793288507e-06,0.9999960408739765
5.0750496750108625e-23,0.999999995955027,4.044973079744932e-09
0.9999999999999198,1.2932768354535205e-48,8.011082783441981e-14
0.9999999999999751,6.209877766684605e-50,2.4959703160638408e-14
6.133487235056241e-07,0.0025671795938215923,0.9974322070574548
0.9999999999753402,2.5392596409374202e-42,2.4659879986082797e-11
8.355816435559433e-13,0.9980796358337777,0.0019203641653868623
0.9999999999953044,1.5759983545848716e-43,4.695627761132857e-12
7.603569736991877e-18,0.9998484927063197,0.0001515072936803349
2.5119011456547802e-05,7.701430132667262e-10,0.9999748802184003
0.9999999999999367,5.732613259315641e-49,6.323543780083421e-14
0.9999996820956663,1.5455374138250942e-32,3.1790433376479156e-07
0.017183865641089875,2.3819885800799096e-09,0.9828161319769216
0.981809640969567,4.349534248344805e-21,0.018190359030433072
0.004130403805327518,2.1382526086085776e-08,0.9958695748121463
0.999934778602513,1.2642298136916387e-27,6.522139748703197e-05
0.9999999999999847,2.3541700614897665e-50,1.5261950739772097e-14
0.9999827814814323,5.551829759143985e-28,1.7218518567735926e-05
1.831693802178693e-08,0.0003008878330437273,0.9996990938500182
1.6407246908497997e-24,0.9999999996435225,3.564775739075069e-10
0.999999088424313,6.419978412449445e-32,9.115756871005407e-07
0.004980596268142213,1.0294909271111852e-11,0.995019403721563
3.412931109876651e-22,0.9999999910366003,8.963399627941715e-09
4.9386657676941304e-08,1.6581390570826765e-05,0.9999833692227714
0.9999999707509333,8.430540806204539e-35,2.9249066723541765e-08
3.2855365863799226e-14,0.9997209913835279,0.0002790086164393237
4.167221489730526e-16,0.999981600623807,1.8399376192521475e-05
0.999999999999982,2.166449795030472e-50,1.8015022750574237e-14
1.175111175059364e-36,1.0,3.450643554738648e-17
0.0024209535523442146,1.1803385132990477e-11,0.9975790464358525
0.9999999917453871,1.632262884880884e-35,8.254612963294116e-09
0.9999999768890698,4.942290664072725e-35,2.311093028990348e-08
0.9999950100362593,1.8375622570845083e-29,4.989963740679097e-06
5.3668957295911976e-05,8.845477939313518e-09,0.9999463221972261
0.9999985634448743,1.864240028633159e-30,1.4365551257136376e-06
0.9999999999999896,7.468109631779698e-51,1.0354007091519106e-14
9.055099218695244e-07,1.2011818663171831e-07,0.9999989743718914
1.1882157579103626e-07,0.07551809134772486,0.9244817898306993
3.7380836230596194e-15,0.99514173094026,0.004858269059736116
1.1842162277500934e-36,1.0,4.0188090899779394e-17
0.00677122503696692,5.011382498622508e-12,0.9932287749580216
3.7094767503800946e-09,0.0016084732591134865,0.9983915230314098
1.529345433854594e-08,0.00020206810093760164,0.9997979166056081
5.581069018469231e-11,0.9524940975536075,0.04750590239058191
0.002747345021733741,2.1055162228269872e-11,0.9972526549572112
0.9999960489492032,1.8129861885698363e-29,3.951050796814804e-06
0.9999953798239053,1.7905205928394177e-29,4.620176094788583e-06
2.0515042416105906e-07,0.04024653492851463,0.9597532599210611
1.6444282904355507e-11,0.9771257652067571,0.022874234776798622
3.243149644565504e-28,0.9999999999957399,4.2602176926607856e-12
3.2169160385923583e-37,1.0,1.5308825054427648e-17
8.96748580384552e-06,2.7186153407043286e-08,0.9999910053280427
0.9999993494326602,1.0104777014762463e-30,6.505673397396021e-07
1.7282295405683411e-07,0.047600070300481696,0.9523997568765642
3.1797750304671274e-09,0.8195233262645156,0.18047667055570932
7.869384784592517e-05,5.827354701191189e-06,0.9999154787974529
7.024870820089032e-11,0.9682194410435989,0.03178055888615226
0.0009709043686554003,1.342210309079831e-11,0.9990290956179224
4.899083985091604e-08,0.22279429365959985,0.7772056573495603
7.635596936894812e-32,0.9999999999999807,1.9302783876600408e-14
0.9999916017613374,7.378564227538085e-29,8.398238662581725e-06
2.778823861315489e-06,0.0008081240316072063,0.9991890971445315
1.1576500336919427e-07,8.012002125782108e-06,0.9999918722328709
4.125165354449613e-08,3.976267922616517e-05,0.9999601960691202
6.698944185625554e-09,0.0008191929407301658,0.9991808003603257
0.011276948247996119,9.571956509025893e-13,0.9887230517510467
0.0001551396229827374,1.4838118359236593e-09,0.9998448588932055
2.5131157412851657e-11,0.9847226098245565,0.015277390150312186
0.9999558596331205,1.1548173478016047e-27,4.4140366879526075e-05
4.776305756162572e-06,0.0005009888930563779,0.9994942348011875
8.699320919133938e-24,0.9999999991915389,8.084611444359135e-10
5.660082041750319e-05,2.3735067318262437e-09,0.9999433968060757
0.9998823944949972,2.3750044026952946e-25,0.00011760550500284394
0.9999999999999856,9.037515414699414e-51,1.4517514710841824e-14
0.9999999999999898,2.0309628549797648e-50,1.0197140233452021e-14
0.9999995736424633,7.276772686007307e-32,4.2635753676181156e-07
3.5035325045148745e-35,0.9999999999999996,4.085425575284654e-16
7.64716057792082e-37,1.0,2.9511234793617425e-17
2.4363846526481012e-11,0.9668299350097325,0.03317006496590381
3.221448871635142e-07,0.012579031742634996,0.9874206461124779
4.462106429064001e-30,0.9999999999996072,3.927256180656246e-13
3.141051304039737e-08,4.526879332365636e-05,0.9999546997961634
0.9982237371031542,2.06434250840865e-22,0.0017762628968457862
0.000869776051989798,3.8411926471559834e-11,0.9991302239095982
0.9999999999999409,4.693208294780342e-49,5.903523631807227e-14
0.9999670714300117,1.3337700158687485e-26,3.292856998831003e-05
5.5523919496035515e-05,2.594896944364275e-09,0.999944473485607
1.5497590734225587e-11,0.9789390488169852,0.02106095116751692
0.9999999983975296,3.0918890852876464e-37,1.6024703656768157e-09
0.030904092354594768,1.6199571176322418e-13,0.9690959076452431
1.6915191351049006e-28,0.9999999999966784,3.321650187757729e-12
0.029627521016175,2.5339218209667897e-13,0.9703724789835716
0.9999999941985342,8.35354787850545e-37,5.80146564148445e-09
6.019245476262956e-08,1.5942033578479096e-05,0.9999839977739668
0.9998100315327908,4.171341184602162e-25,0.0001899684672091588
1.39400853064887e-23,0.9999999989091197,1.0908802179175588e-09
1.9956766271250272e-17,0.9999941927123759,5.807287624071279e-06
8.74619955956475e-12,0.9934932575874038,0.0065067424038499685
0.9999999999999489,1.9976605636005574e-49,5.100833418845476e-14
9.800931289947352e-08,6.597928715753426e-05,0.9999339227035295
4.6979818916932737e-07,0.015472128510218439,0.9845274016915924
2.5907658726400657e-27,0.999999999986634,1.3365914283034367e-11
3.1275200354120935e-06,1.183532797840464e-07,0.9999967541266847
0.00016377000087755827,6.912917219419978e-10,0.9998362293078308
0.9906302886718357,3.5792817975142596e-20,0.009369711328164339
0.9999999999766904,9.548510136134638e-42,2.3309621916610423e-11
5.210457212638304e-07,4.678066628927818e-06,0.9999948008876499
9.68270551351451e-16,0.9999592843483457,4.0715651653411454e-05
0.9393463782567297,9.121694473282368e-19,0.06065362174327023
0.9999995517228393,1.416629077604749e-32,4.4827716074904114e-07
1.8264119392307144e-22,0.9999999962870529,3.712946959949806e-09
0.9999989505209322,8.325846208528583e-32,1.0494790677838266e-06
0.9998399187068412,1.1891443933587955e-24,0.00016008129315883094
0.00010254916187927848,2.5165938858732766e-09,0.9998974483215268
1.7700021443585188e-24,0.9999999994872093,5.127906090542038e-10
8.799845024751506e-16,0.9999459587489137,5.4041251085426945e-05
8.940942809713429e-33,0.9999999999999925,7.471631852173339e-15
7.50188466904825e-05,4.503112495527378e-10,0.9999249807029982
5.843827819374561e-15,0.9969330723142616,0.0030669276857325897
3.465533004284499e-16,0.9999732481762921,2.6751823707397513e-05
1.3754064952487905e-07,0.07715813455345069,0.9228417279058998
1.0679995427288622e-05,1.491845188707084e-08,0.9999893050861207
2.591164960020758e-08,0.00022987840575106508,0.9997700956825993
3.7151091657557704e-08,6.197301595675954e-05,0.9999379898329515
5.237259770835444e-06,0.0002317743923061388,0.9997629883479231
0.9999999999999725,8.83358357906988e-50,2.7472141071221885e-14
5.640309855454942e-11,0.5196949099452162,0.48030508999838073
4.8046308065957274e-06,2.158069349125136e-08,0.9999951737885
0.0006589549638765242,4.657805364490816e-11,0.9993410449895453
3.777613358255202e-13,0.9379771143867054,0.0620228856129168
1.9385318159430998e-07,1.1351486790110776e-05,0.9999884546600283
0.0009696593361621092,2.5207142102808893e-11,0.9990303406386307
0.999999966516981,7.197349333288332e-35,3.348301898045551e-08
0.9999371972953339,1.2536682056235935e-26,6.280270466607038e-05
0.0002409486922120312,6.649227195697334e-06,0.9997524020805922
8.501415999892129e-37,1.0,2.2642915861644268e-17
4.169223963440081e-13,0.9985824949475482,0.0014175050520348655
0.9989751152023221,1.3293135127378506e-22,0.0010248847976778686
0.9999999793667207,4.993468350180136e-35,2.063327925275331e-08
0.9999999946596134,5.4843316809311436e-36,5.340386528340422e-09
0.9999989077359226,7.715003931514732e-30,1.0922640774441597e-06
1.144721477564831e-07,4.497054964645831e-06,0.9999953884728876
2.486618109811262e-18,0.9999978648855187,2.1351144813531107e-06
3.098811912356142e-09,0.0014619273546315806,0.9985380695465564
1.6689065080270686e-21,0.9999993878267743,6.12173225643901e-07
1.8407041514306567e-07,0.029509437278617566,0.9704903786509673
1.1371892493383775e-06,9.963298160202823e-07,0.9999978664809346
7.951963746764358e-10,0.01170706347046293,0.9882929357343407
0.9999670881828572,3.657079805292421e-27,3.291181714286067e-05
3.166504286074915e-06,1.5347266998916775e-07,0.999996680023044
6.242895540774639e-25,0.999999999715137,2.8486310077958996e-10
1.8456827447829346e-17,0.9999959878079037,4.01219209644818e-06
3.519854803429393e-16,0.9984595425925334,0.0015404574074661618
3.0681883819385004e-06,3.144861491216298e-07,0.999996617325469
4.935302844415239e-33,0.999999999999996,4.103055912298655e-15
0.9999999999550266,3.720359589674405e-41,4.49734104307161e-11
0.001033183536242715,2.630294137852821e-11,0.9989668164374543
5.039326566154467e-07,0.012266454675163392,0.98773304139218
0.9779043699555905,2.7513666846562453e-20,0.02209563004440951
8.584557565645464e-08,6.301227872731593e-05,0.9999369018756971
0.00014895906871680072,4.068584457357482e-10,0.9998510405244246
4.5401453551497013e-29,0.9999999999979488,2.0511586512493965e-12
0.9999356087376113,6.475467184189054e-27,6.439126238879109e-05
0.9999679135039173,4.632922867775252e-28,3.208649608280398e-05
8.160378295282219e-18,0.9999969873709135,3.0126290865301876e-06
1.4256258741207437e-07,9.12157346928138e-06,0.9999907358639434
0.0002992369741710989,2.572172827014772e-10,0.9997007627686116
0.9999999999311986,3.199576095891593e-42,6.88014408910197e-11
0.00044642214324348557,6.592856085072186e-11,0.999553577790828
2.209108015550397e-21,0.9999986879443195,1.3120556805159043e-06
6.2025578405182535e-37,1.0,2.858587294631238e-17
0.9999999997388616,3.945383652464461e-39,2.6113853261962057e-10
8.156923939059669e-10,0.03347450764658273,0.9665254915377249
0.9999996159441827,2.435239415806671e-31,3.840558173954221e-07
0.013934725386491044,2.0077702557620456e-13,0.9860652746133081
0.9999846096751087,2.2461542983023844e-28,1.5390324891281345e-05
1.6794874628668519e-12,0.9074418227285778,0.09255817726974273
0.9999999999980398,6.635885968258017e-44,1.9602665425432177e-12
1.631500824908145e-06,2.9297090340141575e-07,0.9999980755282717
1.1841870760227297e-05,0.00010897962094014387,0.9998791785082995
7.338708094127182e-18,0.9998795667426712,0.00012043325732877617
0.0036097931608478242,1.667432926844633e-11,0.9963902068224779
2.1335489173307358e-27,0.9999999999893112,1.068871519910255e-11
6.922674189523423e-37,1.0,2.7295272747163013e-17
6.955942065973503e-33,0.9999999999999953,4.625574279426568e-15
1.3432090972138776e-05,1.0675017614718354e-08,0.9999865572340101
0.9999999948883647,5.560427777929205e-36,5.111635250313437e-09
2.333055519883301e-33,0.999999999999998,2.10173015632348e-15
0.9999967581267213,3.711259938011183e-30,3.2418732787968103e-06
0.9999999992618078,4.418644644747384e-38,7.381921768377428e-10
3.1496839783170596e-11,0.9790256122228089,0.02097438774569431
0.9999999999907618,6.504159333838398e-44,9.238258801508438e-12
4.211513592259123e-05,2.6454284849213647e-09,0.9999578822186489
5.467640867415696e-23,0.999999996951813,3.048186960350252e-09
0.9999999644792682,6.72881199962048e-35,3.5520731719469085e-08
5.9996381355184495e-06,6.703880483297393e-08,0.9999939333230596
4.043727691033811e-15,0.9998542502038509,0.00014574979614510276
0.9999999863218572,2.222804688987328e-35,1.3678142953978444e-08
1.0558082695718687e-06,0.005375078465659779,0.9946238657260708
1.4402363389836399e-34,0.9999999999999996,3.9771479920601183e-16
2.845744004034596e-07,4.083046473568248e-06,0.999995632379126
3.742421652196508e-07,1.4693907157616302e-06,0.9999981563671191
0.9999987420037681,7.367360580906647e-30,1.2579962317056647e-06
0.9999555487184348,5.26280123003515e-27,4.445128156518475e-05
3.1914103819485043e-16,0.9997027825457959,0.000297217454203783
2.3647968167838598e-07,1.2580432391820704e-05,0.9999871830879264
0.9986570678666763,1.3189341557962554e-18,0.0013429321333236553
1.8077890189871718e-06,0.00026241119758325677,0.9997357810133979
6.781316285602888e-05,3.931161509413104e-06,0.9999282556756346
3.1899406274112e-05,5.875577646757389e-09,0.9999680947181482
2.8637257180122877e-33,0.9999999999999936,6.348184314899765e-15
0.9999832361875853,7.465074869904907e-28,1.676381241457229e-05
9.795888753428413e-07,2.5610548738487353e-07,0.9999987643056373
4.8840955383862444e-15,0.9998887831898863,0.00011121681010888312
6.0869808554472565e-05,2.808381820012507e-09,0.9999391273830638
0.0008259747280839747,2.65371211533977e-11,0.9991740252453788
0.9999999989770998,5.034727773556028e-38,1.0229001830565232e-09
3.432340238437409e-06,1.8662248726683908e-07,0.9999963810372744
4.3655502361262e-25,0.999999999679114,3.208860139930992e-10
0.9999999761506401,2.0550462242976886e-34,2.3849359856606295e-08
1.0318744674624825e-10,0.9547799307938006,0.04522006910301187
2.4483645000773942e-14,0.9842920788849067,0.01570792111506886
8.172743795598073e-22,0.9999999728961041,2.7103895837250483e-08
0.9999999999999958,9.581146492769997e-52,4.130416219883386e-15
1.7608259063288158e-16,0.9991512478958406,0.0008487521041591634
0.9998015998749568,8.083233231854942e-26,0.00019840012504331844
1.8586390447739764e-05,4.301662694457833e-05,0.9999383969826077
1.8840231232293173e-05,1.2989644616270156e-08,0.9999811467791232
0.12359266335026345,4.562806415413208e-14,0.876407336649691
0.9999999999999933,4.263826496435606e-51,6.6593248638004954e-15
0.9998040314550785,1.8723722704881397e-25,0.0001959685449216672
1.4565478016844985e-07,0.05862308676562005,0.9413767675795998
0.9999322333659751,4.6092617229829204e-26,6.776663402497437e-05
0.0006484575821208437,1.1998898557712582e-11,0.9993515424058803
0.9999996769467789,1.8487168067791988e-32,3.230532210410628e-07
0.9999999999999867,5.26238137333289e-50,1.3401492041125168e-14
0.9999999999814442,4.3679243923423146e-42,1.8555754740093784e-11
1.7710412203036546e-11,0.9818133633849925,0.018186636597297214
0.9999999999999505,5.5432527652231275e-49,4.9622862522678583e-14
0.999999907690858,4.1844138498290846e-33,9.230914201723119e-08
1.6328241962372303e-16,0.9999851914603002,1.4808539699709014e-05
2.63758589046955e-24,0.9999999996574729,3.4252708969337456e-10
1.207795906857226e-16,0.9999893801824359,1.061981756377297e-05
8.212281123273144e-22,0.999999749364155,2.506358449625952e-07
8.411829633645794e-24,0.9999999992292739,7.707262396849139e-10
5.924897946287302e-21,0.9999999077670806,9.223291938457485e-08
5.688398903315888e-22,0.9999997459253568,2.540746430885291e-07
5.814699379083218e-19,0.9999987272226621,1.2727773378751241e-06
0.007992100893823139,7.389437955816626e-12,0.9920078990987874
4.334223500995471e-14,0.9994335695855209,0.0005664304144358813
2.1686510878078367e-06,1.362781376325065e-07,0.9999976950707746
3.978070572917346e-06,2.009947674888687e-08,0.9999960018299503
0.9999999999939739,4.29009137756349e-43,6.02601246911005e-12
0.9946709332822146,6.874087907429538e-22,0.0053290667177854235
7.756686109221596e-08,0.14373020087498167,0.8562697215581572
0.9999999999115627,1.3124440921448753e-41,8.843730310627033e-11
5.734548903412793e-07,1.6536505780447217e-06,0.9999977728945317
5.948816315819498e-14,0.9995396838711549,0.00046031612878551047
2.9884867865500416e-06,7.387645401308552e-08,0.9999969376367595
0.999999999999625,5.276607402502411e-47,3.750744432080017e-13
2.8353155355482457e-05,6.0048880708670096e-09,0.9999716408397564
4.968799042597626e-28,0.9999999998361975,1.6380260015043936e-10
1.1173297869505198e-07,3.2212528642431502e-06,0.999996667014157
1.2933450955786297e-17,0.9999982937716099,1.7062283901151996e-06
0.9999999999955622,2.0487773077436744e-44,4.437849251647196e-12
0.9999999999999889,6.978736314415188e-51,1.1028334195776962e-14
0.9999992669811557,2.325160088407557e-31,7.330188444311518e-07
2.63221920322029e-08,4.3431328838332884e-05,0.9999565423489696
4.206273995588921e-25,0.9999999944041886,5.595811432412101e-09
0.0010062994939989281,1.2589944719902743e-11,0.9989937004934112
9.776783872916066e-05,6.681309925974996e-10,0.9999022314931398
0.9999302468257744,1.463880456889815e-26,6.975317422555875e-05
3.7878429712902987e-23,0.9999999963507309,3.649269110857902e-09
0.9999999480672119,1.1715030576109521e-34,5.193278813511054e-08
0.00033646027388055107,7.292907100378962e-10,0.9996635389968288
0.9999999999928797,1.26527981985466e-42,7.120215491812143e-12
5.955995439602483e-08,6.142880662203992e-05,0.9999385116334236
0.0004605968359428665,3.8033009549985645e-11,0.9995394031260242
0.999981643604089,3.838042430356023e-28,1.8356395910908914e-05
0.00055171445209886,5.943864265885694e-11,0.9994482854884624
4.493927331092032e-08,0.00013215700388131567,0.9998677980568453
0.9978297011068998,2.747881821144146e-23,0.0021702988931000928
0.999966136697771,1.9570864447242314e-27,3.3863302228989134e-05
9.372443675976972e-05,6.462543748479433e-10,0.9999062749169858
0.9999999999999558,2.510646861795263e-49,4.425568379819842e-14
2.343069363007004e-27,0.9999999999862033,1.379681823202244e-11
0.00020971845213712775,2.2818338318112928e-09,0.9997902792660289
1.2063192491517559e-29,0.9999999999891969,1.080313298598175e-11
1.702758790912953e-08,0.4577104909658628,0.5422894920065493
5.064680447398018e-08,1.5980656637536624e-05,0.9999839686965581
0.0012338325564946158,1.1673347884998639e-11,0.998766167431832
1.0065216555411133e-08,0.00019440353575567596,0.9998055863990277
0.9999999502292412,2.685857360985968e-34,4.977075890871371e-08
0.9999996640949971,5.298023437073758e-32,3.359050028536379e-07
6.444336672001996e-25,0.9999999998543379,1.4566208862867196e-10
0.9837921529882052,2.317242497014807e-20,0.016207847011794747
0.0001311027119881532,1.1210378035566924e-10,0.999868897175908
3.3725642164267464e-25,0.9999999998679678,1.3203224658499738e-10
1.3840089399784657e-11,0.9886139592493911,0.011386040736768905
0.999999999956801,5.381864624517572e-41,4.319907789619916e-11
1.1964623438555318e-06,0.001057316711455463,0.9989414868262007
0.9998015122227458,3.1148266426889594e-25,0.000198487777254293
0.9998887388118206,1.6616697497563863e-25,0.00011126118817948067
3.454164283860572e-11,0.9742891390968292,0.025710860868628987
7.312015896175877e-06,1.252968167021369e-08,0.9999926754544222
0.9999999990152268,1.6419407172565197e-38,9.84773224737448e-10
5.539707363602036e-08,1.0695302000765212e-05,0.9999892493009256
2.1481564974414713e-15,0.9999430570468177,5.694295318002803e-05
1.5191048684506193e-22,0.999999994600026,5.399973884664919e-09
0.9999991627243152,6.2046734583413295e-31,8.372756847026766e-07
8.083997231770547e-09,0.4814231889580283,0.5185768029579745
1.030504508645335e-30,0.9999999999999423,5.774118262977658e-14
2.4331779370315336e-07,4.7396400335821685e-06,0.9999950170421726
2.9394948913436283e-08,0.2917580364209151,0.708241934184136
2.2084672478271665e-15,0.9999385275023737,6.147249762415778e-05
4.7394966008121973e-07,1.3482896189531705e-06,0.9999981777607209
4.803009779940198e-14,0.9883392517114796,0.011660748288472302
5.811925710238949e-08,7.152666020835132e-06,0.9999927892147221
0.0005543412307122471,2.8362377282245772e-11,0.9994456587409254
0.9999999997886715,1.1722995153695207e-39,2.1132859771792995e-10
0.9987923061023161,3.773027151413248e-23,0.0012076938976838482
7.382995732648451e-25,0.9999999995896283,4.1037176354889717e-10
2.8454164562357194e-06,2.956960544497498e-08,0.9999971250139383
0.9999999999239613,9.699010639843867e-41,7.603876756381461e-11
5.0696962038333484e-18,0.9999978101199437,2.189880056354395e-06
7.128271008129503e-05,3.770776498207316e-05,0.9998910095249366
0.9976549040713412,2.0055976890653726e-22,0.0023450959286589047
1.1165962526403295e-24,0.9999999993952198,6.047802025582493e-10
6.453925475436159e-23,0.9999999975155409,2.4844590637585125e-09
5.658643545558516e-27,0.9999999999842495,1.5750540160763717e-11
0.0002912423643880686,2.5700578239312775e-10,0.9997087573786062
1.8340982125664733e-17,0.9998043844491001,0.00019561555089980147
0.9999999999414313,2.2726577264578563e-40,5.856863112189606e-11
0.9999999859224489,1.4840828337886525e-34,1.4077551181799131e-08
5.16315043100312e-06,7.283951803153485e-08,0.9999947640100509
0.9999999976671317,7.578562919739242e-37,2.332868316597265e-09
0.999999999598816,2.6565817159946044e-38,4.0118398085041493e-10
5.666294615941569e-09,0.00036642397402217834,0.9996335703596833
0.9948709380276319,1.0770848706604259e-21,0.005129061972368092
0.9999623368655467,1.0011733785391233e-26,3.7663134453387634e-05
8.892819782582246e-24,0.9999999992273734,7.726265573612474e-10
6.2055367682086746e-09,0.6792710964480121,0.32072889734645116
6.531082446967124e-33,0.9999999999999951,4.936418721000903e-15
0.0018670969292899583,8.148813565411912e-12,0.9981329030625613
0.9999016878714508,2.45781979359835e-26,9.831212854916014e-05
6.353419982594682e-16,0.9999821500880198,1.7849911979456262e-05
4.744462710583302e-05,1.6377398475578093e-09,0.9999525537351542
5.361422815906039e-07,0.020114802394410707,0.9798846614633078
9.374081108461576e-07,3.7181187684688177e-07,0.9999986907800124
7.949087141201765e-07,1.9461275677376408e-07,0.9999990104785291
7.320125450800988e-25,0.9999999947862535,5.213746594725926e-09
4.130385457369987e-08,0.00015994804556077052,0.9998400106505847
5.556210813896918e-14,0.9898788789864879,0.010121121013456554
7.424496714445439e-17,0.9999867372477645,1.3262752235547723e-05
0.9999999999694393,2.8456102406016552e-42,3.056066708856952e-11
0.00017906751015073973,4.151304775352964e-06,0.9998167811850739
0.00016943715349055114,1.0461820460253182e-06,0.9998295166644634
0.9991653957593362,5.1828584836551797e-23,0.0008346042406637811
0.9999158837246991,3.257352667126762e-26,8.411627530097332e-05
2.436958679519264e-13,0.9983954160660999,0.0016045839336564008
